@relation /TESTING-SET7.arff

@attribute SIZE numeric
@attribute LOC_ADDED numeric
@attribute LOC_ADDED_AVG numeric
@attribute LOC_ADDED_MAX numeric
@attribute LOC_REMOVED numeric
@attribute LOC_REMOVED_AVG numeric
@attribute LOC_REMOVED_MAX numeric
@attribute CHURN numeric
@attribute CHURN_AVG numeric
@attribute CHURN_MAX numeric
@attribute LOC_TOUCHED numeric
@attribute LOC_TOUCHED_AVG numeric
@attribute LOC_TOUCHED_MAX numeric
@attribute NUMBER_OF_REVISIONS numeric
@attribute NUMBER_OF_DEFECT_FIXES numeric
@attribute NUMBER_OF_AUTHORS numeric
@attribute IS_BUGGY {'YES', 'NO'}

@data
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,0,1,NO
98,98,98.0,98,0,0.0,0,98,98.0,98,98,98.0,98,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,0,1,NO
94,94,94.0,94,0,0.0,0,94,94.0,94,94,94.0,94,1,0,1,NO
126,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
110,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
86,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
48,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
63,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
375,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
66,66,66.0,66,0,0.0,0,66,66.0,66,66,66.0,66,1,0,1,NO
50,50,50.0,50,0,0.0,0,50,50.0,50,50,50.0,50,1,0,1,NO
39,39,39.0,39,0,0.0,0,39,39.0,39,39,39.0,39,1,0,1,NO
37,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
80,80,80.0,80,0,0.0,0,80,80.0,80,80,80.0,80,1,0,1,NO
321,321,321.0,321,0,0.0,0,321,321.0,321,321,321.0,321,1,0,1,NO
118,118,118.0,118,0,0.0,0,118,118.0,118,118,118.0,118,1,0,1,NO
605,605,605.0,605,0,0.0,0,605,605.0,605,605,605.0,605,1,0,1,NO
140,140,140.0,140,0,0.0,0,140,140.0,140,140,140.0,140,1,0,1,NO
361,361,361.0,361,0,0.0,0,361,361.0,361,361,361.0,361,1,0,1,NO
362,362,362.0,362,0,0.0,0,362,362.0,362,362,362.0,362,1,0,1,NO
187,187,187.0,187,0,0.0,0,187,187.0,187,187,187.0,187,1,0,1,NO
146,146,146.0,146,0,0.0,0,146,146.0,146,146,146.0,146,1,0,1,NO
186,186,186.0,186,0,0.0,0,186,186.0,186,186,186.0,186,1,0,1,NO
138,138,138.0,138,0,0.0,0,138,138.0,138,138,138.0,138,1,0,1,NO
38,38,38.0,38,0,0.0,0,38,38.0,38,38,38.0,38,1,0,1,NO
37,37,37.0,37,0,0.0,0,37,37.0,37,37,37.0,37,1,0,1,NO
120,120,120.0,120,0,0.0,0,120,120.0,120,120,120.0,120,1,0,1,NO
139,139,139.0,139,0,0.0,0,139,139.0,139,139,139.0,139,1,0,1,NO
852,852,852.0,852,0,0.0,0,852,852.0,852,852,852.0,852,1,0,1,NO
33,33,33.0,33,0,0.0,0,33,33.0,33,33,33.0,33,1,0,1,NO
43,43,43.0,43,0,0.0,0,43,43.0,43,43,43.0,43,1,0,1,NO
99,99,99.0,99,0,0.0,0,99,99.0,99,99,99.0,99,1,0,1,NO
288,288,288.0,288,0,0.0,0,288,288.0,288,288,288.0,288,1,0,1,NO
131,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
146,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
208,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
150,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
43,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
32,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
93,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
282,6,6.0,6,6,6.0,6,12,12.0,12,0,0.0,0,1,0,1,NO
251,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
251,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
130,46,46.0,46,7,7.0,7,53,53.0,53,39,39.0,39,1,0,1,NO
125,46,46.0,46,7,7.0,7,53,53.0,53,39,39.0,39,1,0,1,NO
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,3,3.0,3,3,3.0,3,6,6.0,6,0,0.0,0,1,0,1,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
80,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
103,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
536,187,93.5,187,169,84.5,169,356,178.0,356,18,9.0,18,2,0,1,YES
46,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
141,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
106,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
210,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
525,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
88,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
833,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
457,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
99,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
151,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1320,93,18.6,93,27,5.4,27,120,24.0,120,66,13.2,66,5,2,3,YES
39,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
89,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
100,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
84,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
662,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
312,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
101,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
78,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,2,2.0,2,4,4.0,4,6,6.0,6,2,2.0,2,1,1,1,NO
125,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
113,3,3.0,3,4,4.0,4,7,7.0,7,1,1.0,1,1,0,1,NO
1546,68,22.666666,68,3,1.0,3,71,23.666666,71,65,21.666666,65,3,1,2,YES
833,7,3.5,7,6,3.0,6,13,6.5,13,1,0.5,1,2,1,2,NO
283,2,2.0,2,2,2.0,2,4,4.0,4,0,0.0,0,1,0,1,NO
103,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
29,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
194,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
72,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
173,25,12.5,25,11,5.5,11,36,18.0,36,14,7.0,14,2,2,1,NO
98,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
170,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
1185,29,14.5,29,8,4.0,8,37,18.5,37,21,10.5,21,2,0,2,NO
70,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
47,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
381,30,7.5,30,17,4.25,17,47,11.75,47,13,3.25,13,4,2,3,NO
107,44,44.0,44,9,9.0,9,53,53.0,53,35,35.0,35,1,1,1,NO
1668,573,81.85714,573,267,38.142857,267,840,120.0,840,306,43.714287,306,7,2,3,YES
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
512,9,3.0,9,9,3.0,9,18,6.0,18,0,0.0,0,3,1,2,YES
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
232,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
108,0,0.0,0,29,29.0,29,29,29.0,29,29,29.0,29,1,0,1,NO
111,22,11.0,22,5,2.5,5,27,13.5,27,17,8.5,17,2,0,2,NO
132,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
74,8,8.0,8,0,0.0,0,8,8.0,8,8,8.0,8,1,0,1,NO
257,37,18.5,37,24,12.0,24,61,30.5,61,13,6.5,13,2,0,2,YES
183,15,3.75,15,10,2.5,10,25,6.25,25,15,3.75,15,4,1,2,YES
121,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
166,57,57.0,57,4,4.0,4,61,61.0,61,53,53.0,53,1,0,1,NO
461,466,155.33333,466,5,1.6666666,5,471,157.0,471,461,153.66667,461,3,1,1,NO
702,132,44.0,132,133,44.333332,133,265,88.333336,265,109,36.333332,109,3,1,1,YES
143,29,29.0,29,0,0.0,0,29,29.0,29,29,29.0,29,1,0,1,NO
106,26,26.0,26,2,2.0,2,28,28.0,28,24,24.0,24,1,0,1,NO
127,6,3.0,6,3,1.5,3,9,4.5,9,3,1.5,3,2,0,2,NO
92,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
138,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
117,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
76,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
249,27,13.5,27,14,7.0,14,41,20.5,41,13,6.5,13,2,1,1,NO
604,55,13.75,55,4,1.0,4,59,14.75,59,51,12.75,51,4,1,3,NO
296,9,4.5,9,1,0.5,1,10,5.0,10,8,4.0,8,2,0,2,NO
66,6,6.0,6,0,0.0,0,6,6.0,6,6,6.0,6,1,0,1,NO
120,4,4.0,4,0,0.0,0,4,4.0,4,4,4.0,4,1,0,1,NO
325,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
53,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
968,11,11.0,11,0,0.0,0,11,11.0,11,11,11.0,11,1,0,1,YES
189,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
27,1,1.0,1,0,0.0,0,1,1.0,1,1,1.0,1,1,0,1,NO
837,207,103.5,207,114,57.0,114,321,160.5,321,93,46.5,93,2,1,2,YES
169,2,1.0,2,2,1.0,2,4,2.0,4,0,0.0,0,2,1,2,YES
50,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
41,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
109,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
162,7,3.5,7,5,2.5,5,12,6.0,12,2,1.0,2,2,1,1,NO
718,7,2.3333333,7,8,2.6666667,8,15,5.0,15,1,0.33333334,1,3,2,2,YES
53,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
274,56,18.666666,56,35,11.666667,35,91,30.333334,91,21,7.0,21,3,2,3,YES
42,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
31,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
36,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
176,19,9.5,19,12,6.0,12,31,15.5,31,7,3.5,7,2,1,1,NO
375,5,5.0,5,5,5.0,5,10,10.0,10,0,0.0,0,1,1,1,YES
506,25,6.25,25,13,3.25,13,38,9.5,38,12,3.0,12,4,2,3,YES
92,7,7.0,7,4,4.0,4,11,11.0,11,3,3.0,3,1,0,1,NO
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
142,13,6.5,13,20,10.0,20,33,16.5,33,7,3.5,7,2,1,1,NO
85,17,17.0,17,0,0.0,0,17,17.0,17,17,17.0,17,1,0,1,NO
77,13,13.0,13,0,0.0,0,13,13.0,13,13,13.0,13,1,0,1,NO
146,2,1.0,2,2,1.0,2,4,2.0,4,0,0.0,0,2,1,2,NO
37,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
123,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
116,7,3.5,7,5,2.5,5,12,6.0,12,2,1.0,2,2,1,1,NO
82,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
44,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
668,42,14.0,42,26,8.666667,26,68,22.666666,68,18,6.0,18,3,1,3,YES
34,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
947,124,13.777778,124,50,5.5555553,50,174,19.333334,174,76,8.444445,76,9,3,4,YES
344,73,24.333334,73,50,16.666666,50,123,41.0,123,29,9.666667,29,3,0,2,YES
150,8,2.0,8,7,1.75,7,15,3.75,15,9,2.25,9,4,2,3,YES
68,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
62,62,62.0,62,0,0.0,0,62,62.0,62,62,62.0,62,1,0,1,YES
45,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
79,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
69,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,YES
272,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
57,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
129,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
583,1,1.0,1,1,1.0,1,2,2.0,2,0,0.0,0,1,0,1,NO
180,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
33,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
333,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
40,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
107,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
146,18,18.0,18,0,0.0,0,18,18.0,18,18,18.0,18,1,0,1,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
192,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
294,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
109,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
38,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
312,0,0.0,0,0,0.0,0,0,0.0,0,0,0.0,0,0,0,0,NO
